"","x"
"run_00001",-0.412817906766778
"run_00002",0.164681188483472
"run_00003",0.200952604586075
"run_00004",0.216831739582775
"run_00005",0.152207815005778
"run_00006",0.292989472147523
"run_00007",-0.658871050116452
"run_00008",0.272049264004343
"run_00009",0.523312708207026
"run_00010",0.130750031539913
"run_00011",-0.98576133840292
"run_00012",-0.362114977059663
"run_00013",0.210097828777168
"run_00014",-0.90326197433332
"run_00015",-0.101232757845266
"run_00016",0.109258198978094
"run_00017",0.367857330362247
"run_00018",0.295579176571281
"run_00019",-0.680365189184734
"run_00020",0.418627047258457
"run_00021",0.293407663385804
"run_00022",0.518338298770957
"run_00023",0.32054050721028
"run_00024",-1.60653607834459
"run_00025",0.105557756836341
"run_00026",0.295802739436614
"run_00027",0.0544748664107076
"run_00028",0.194270350703261
"run_00029",-1.12603141246597
"run_00030",0.261560897042605
"run_00031",0.439673129181926
"run_00032",0.465553772802017
"run_00033",-1.12104545393709
"run_00034",-0.414173054293896
"run_00035",-0.7500305296339
"run_00036",0.326771279271755
"run_00037",0.397852960815919
"run_00038",-0.499395681972027
"run_00039",0.233500259569681
"run_00040",0.16227078663648
"run_00041",0.120811447533366
"run_00042",-0.529152249957483
"run_00043",0.435411087156691
"run_00044",-1.42169162036085
"run_00045",0.14919589014177
"run_00046",-1.22836003009171
"run_00047",0.384887121726196
"run_00048",0.526279408537513
"run_00049",0.459897174228568
"run_00050",0.0370889730633062
"run_00051",-0.527648516599331
"run_00052",0.244281570855468
"run_00053",0.261737621781123
"run_00054",-0.362163975404203
"run_00055",0.205833764659599
"run_00056",-0.474045207654503
"run_00057",0.373904843193143
"run_00058",-1.25912289214742
"run_00059",-0.725242584387843
"run_00060",0.370822278276197
"run_00061",0.499800476184466
"run_00062",-2.39622219214952
"run_00063",0.101687723859786
"run_00064",-0.418674919648544
"run_00065",-0.25187544808628
"run_00066",-0.0280671463916216
"run_00067",-1.15728246343133
"run_00068",-0.336489254675694
"run_00069",0.256338910707284
"run_00070",-1.82390466102946
