"","x"
"run_00001",0.40992159589665
"run_00002",-0.0865986604841658
"run_00003",0.4654715472373
"run_00004",0.322106859034819
"run_00005",0.013867928935526
"run_00006",-0.422387531866044
"run_00007",0.468540532662003
"run_00008",0.391244124813956
"run_00009",0.33427489228623
"run_00010",0.271983521557597
"run_00011",-0.124475365956882
"run_00012",0.342718259180828
"run_00013",0.50031301249513
"run_00014",-0.0583142827353091
"run_00015",0.10510222615288
"run_00016",0.208721825653496
"run_00017",0.24341584968794
"run_00018",0.383693768350541
"run_00019",0.296868582656071
"run_00020",-0.255948985688752
"run_00021",0.306729564027336
"run_00022",0.309466508306038
"run_00023",-0.474784963818417
"run_00024",0.35706593777662
"run_00025",0.125712359671267
"run_00026",-0.0223672570322768
"run_00027",0.0267089148054713
"run_00028",-0.0831177071086544
"run_00029",-1.37259415158985
"run_00030",-0.629702608601856
"run_00031",0.160869467711473
"run_00032",-0.285380188517676
"run_00033",-0.413980736281663
"run_00034",0.398919745036243
"run_00035",-1.09132672626243
"run_00036",-0.47902529034013
"run_00037",-0.96382794203159
"run_00038",0.425264047122735
"run_00039",-0.676555005483075
"run_00040",0.248702672989939
"run_00041",-0.151177501597637
"run_00042",-0.475792162634998
"run_00043",0.330743020390764
"run_00044",0.217041188870693
"run_00045",0.0587230292515879
"run_00046",0.226769484157722
"run_00047",0.161110573253345
"run_00048",0.240103831635827
"run_00049",0.447231442027827
"run_00050",0.355765535031168
"run_00051",0.440741952734138
"run_00052",0.235153546405499
"run_00053",0.0266366067297136
"run_00054",0.233940231778036
"run_00055",-2.19756249328906
"run_00056",-0.998310874657105
"run_00057",-0.00841620144167021
"run_00058",-0.600278817561751
"run_00059",-0.0695065687625218
"run_00060",-0.101129067736742
"run_00061",0.462245628456824
"run_00062",0.233414830308433
"run_00063",-0.166917949860813
"run_00064",0.377346177787178
"run_00065",0.403881330902064
"run_00066",0.223680279309943
"run_00067",0.0645023740628039
"run_00068",0.0331159508099087
"run_00069",-0.440857051063046
"run_00070",0.378666775683883
"run_00071",0.367160236246067
"run_00072",0.179971432185894
"run_00073",-0.01994105373337
"run_00074",0.0372130090745971
"run_00075",0.363825373669079
"run_00076",0.354965038409335
"run_00077",0.366028203831165
"run_00078",0.0026134871394331
"run_00079",0.200158170133283
"run_00080",-0.960093898930279
"run_00081",-0.00146611325153434
"run_00082",0.229229765959264
"run_00083",0.43100515111521
"run_00084",-0.518342214420488
"run_00085",-0.259819044026337
"run_00086",-0.280223364294457
"run_00087",0.0301717983400502
"run_00088",0.365394929743844
"run_00089",-0.244650540637787
"run_00090",-0.136947719889358
"run_00091",0.0251351492893388
"run_00092",-0.0258611903008681
"run_00093",-0.942744846343613
"run_00094",0.27722531807967
"run_00095",0.275089647497961
"run_00096",0.0717114496626715
"run_00097",0.296672876154857
"run_00098",-0.377966015622582
"run_00099",-0.270387824000001
"run_00100",0.371342055521338
