"","x"
"run_00456",0.451531832072638
"run_00457",0.177566471694219
"run_00458",0.34491953718856
"run_00459",0.445461467710459
"run_00460",-0.0850973493268323
"run_00461",0.121416658065053
"run_00462",-0.240305238799193
"run_00463",-0.00388832384927817
"run_00464",0.449734446455647
"run_00465",0.17909687376366
"run_00466",0.532389963019009
"run_00467",-0.461087700684614
"run_00468",0.130185791348868
"run_00469",0.413654564270273
"run_00470",0.379303891104217
"run_00471",-0.289293990873145
"run_00472",0.186127955918184
"run_00473",0.298619659021093
"run_00474",-0.138768418174111
"run_00475",-0.0764829134155562
"run_00476",-0.0753031974498204
"run_00477",0.210032195858244
"run_00478",0.00975552924057477
"run_00479",-1.00652373400166
"run_00480",-0.176093095072953
"run_00481",-0.586109517749138
"run_00482",0.483681966663178
"run_00483",-0.544350959768579
"run_00484",-0.404264056335257
"run_00485",-0.0435858119512196
"run_00486",-0.176674007717277
"run_00487",0.20771748772607
"run_00488",-0.22698416340781
"run_00489",0.334185168175534
"run_00490",0.299238815149851
"run_00491",0.202920865858145
"run_00492",0.232667088676637
"run_00493",0.0807136742319715
"run_00494",-1.11896513297531
"run_00495",0.310089288223677
"run_00496",0.0233032436491651
"run_00497",0.23339264450226
"run_00498",0.410684166152487
"run_00499",-2.05886662795294
"run_00500",0.392454427180994
"run_00501",0.165044542748892
"run_00502",0.210457609890091
"run_00503",-0.216135370576918
"run_00504",0.0213894731831535
"run_00505",0.451912457265654
"run_00506",-0.961603977644303
"run_00507",0.00410938346067302
"run_00508",0.451404866302848
"run_00509",0.192300746133366
"run_00510",-0.304030555889556
"run_00511",0.08578619735733
"run_00512",0.15999781763788
"run_00513",0.192964229820098
"run_00514",0.43650559889658
"run_00515",0.52968731655875
"run_00516",0.224975110402558
"run_00517",-1.0170782530596
"run_00518",-0.399736103575598
"run_00519",-0.623335051975175
"run_00520",0.333560705331141
"run_00521",0.437659374220842
"run_00522",-0.509393173448311
"run_00523",-0.265725911191191
"run_00524",0.293154808080076
"run_00525",0.242884740550766
"run_00526",-0.157950996189129
"run_00527",0.0203297138342178
"run_00528",0.334927645168027
"run_00529",-0.712802955386371
"run_00530",0.413881267159534
"run_00531",-1.22574173970667
"run_00532",0.329517931352501
"run_00533",0.0966401606914767
"run_00534",-1.21298029764881
"run_00535",-1.44040049803929
"run_00536",0.123892025955094
"run_00537",-0.873155220550234
"run_00538",0.331726919119178
"run_00539",-0.0409449217313247
"run_00540",-0.896496211779658
"run_00541",-0.431983451023991
"run_00542",0.129701927664442
"run_00543",0.500522283321074
"run_00544",-0.00113094589328755
"run_00545",-0.824134786839427
"run_00546",0.0494080585718465
"run_00547",0.0615390063693215
"run_00548",-0.0372342146066433
"run_00549",-0.178132887334536
"run_00550",0.175569296929003
"run_00551",0.285180185863657
"run_00552",0.179080712465375
"run_00553",0.449413988277813
"run_00554",-0.145552758264303
"run_00555",-0.217164327417513
"run_00556",0.267936141318378
"run_00557",0.0246812377761602
"run_00558",-0.583825857154321
"run_00559",-0.0733322727427559
"run_00560",-0.886795369656518
"run_00561",0.311330912810916
"run_00562",0.526313773508435
"run_00563",0.228013607565443
"run_00564",-0.563133846404784
"run_00565",0.388958526999941
"run_00566",0.293020000451631
"run_00567",0.345177741453885
"run_00568",0.0380929682859736
"run_00569",-0.450767267595781
"run_00570",0.481279247187272
"run_00571",0.204602046813723
"run_00572",-0.751124757526424
"run_00573",0.31265682533743
"run_00574",-0.466583994843949
"run_00575",0.0528605727318433
"run_00576",0.266513268318082
"run_00577",-1.08200802966401
"run_00578",-0.0614883402485171
"run_00579",-0.428548421185815
"run_00580",0.25832173766212
"run_00581",-0.51829623338697
"run_00582",0.290637025806371
"run_00583",-0.103952769723485
"run_00584",0.0557021580259616
"run_00585",0.23042737957113
"run_00586",-0.27590298525095
"run_00587",-0.465026185664456
"run_00588",0.043983705638436
"run_00589",-0.294676116749373
"run_00590",-1.39354157549977
"run_00591",0.152121281126414
"run_00592",-0.241339828484813
"run_00593",0.36886711360625
"run_00594",-1.8034971026495
"run_00595",0.346248419758799
"run_00596",0.388117494514735
"run_00597",0.345401642132355
"run_00598",-0.246220165174707
"run_00599",-1.92398815050229
"run_00600",0.320630571696637
"run_00601",-1.01610446717448
"run_00602",-1.03760929132187
"run_00603",0.189597998226286
"run_00604",0.140517575563702
"run_00605",0.367930350888408
"run_00606",0.431369393419474
"run_00607",-0.0947364901188901
"run_00608",0.216655361264951
"run_00609",-0.571895326919643
"run_00610",0.190910226821304
"run_00611",0.280144607911154
"run_00612",0.388409039273684
"run_00613",-0.0782869229865131
"run_00614",0.262167974410891
"run_00615",-0.23667717498736
"run_00616",0.164337462393374
"run_00617",0.44322339723405
"run_00618",0.130676739930284
"run_00619",-0.543012264517015
"run_00620",0.306366110640858
"run_00621",-1.19764549733493
"run_00622",-0.703311755471012
"run_00623",0.27438615190793
"run_00624",0.300902295274205
"run_00625",-0.411327063124368
"run_00626",0.107855974397057
"run_00627",-1.79488026119011
"run_00628",0.0234386542793197
"run_00629",-0.00613129656926925
"run_00630",0.212681058857593
"run_00631",0.192202666365675
"run_00632",0.380649008639077
"run_00633",0.217930042990349
"run_00634",0.233384698033314
"run_00635",0.290692975788485
"run_00636",-1.17407405254682
"run_00637",-0.161502941783681
"run_00638",0.437343294001203
"run_00639",-0.0147096803490985
"run_00640",-0.397436380980249
"run_00641",0.380670212599471
"run_00642",-0.287048962324445
"run_00643",-0.389397303118491
"run_00644",0.302260970888003
"run_00645",-0.0897673292888057
"run_00646",-0.32208617405043
"run_00647",-1.26253779199328
"run_00648",-0.910440030487181
"run_00649",-0.0595764061526733
"run_00650",0.431402852654714
"run_00651",-0.460009122722326
"run_00652",0.120920871850691
"run_00653",0.169494406402589
"run_00654",0.28401697760824
"run_00655",0.346328491227412
"run_00656",-0.740376272242114
"run_00657",0.422241037379475
"run_00658",0.568967757219882
"run_00659",0.245391569583307
"run_00660",-1.25315569927558
"run_00661",-1.26853970056592
"run_00662",-0.50655090953285
"run_00663",0.425801273682363
"run_00664",0.35112061645742
"run_00665",-1.3288572553995
"run_00666",0.111261074384731
"run_00667",0.401593166563059
"run_00668",-0.559359449176219
"run_00669",-0.648075682461874
"run_00670",-0.213518527841565
"run_00671",-1.10338070226841
"run_00672",-1.01705747861052
"run_00673",0.229628281208013
"run_00674",0.049940042916728
"run_00675",0.0887714511874528
"run_00676",-0.258872751482848
"run_00677",0.258235946197969
"run_00678",-0.155766921069436
"run_00679",-0.535251804425756
"run_00680",-0.579001879522705
"run_00681",-0.435231394638078
"run_00682",0.371438569403738
"run_00683",0.214285526221861
"run_00684",0.250832544123389
"run_00685",0.405720883067897
"run_00686",0.392409751825962
"run_00687",0.38460684661782
"run_00688",-0.0104348614608873
"run_00689",0.471138882431281
"run_00690",-1.1905300086086
"run_00691",0.273910215448501
"run_00692",-0.326636306264019
"run_00693",0.225078815484377
"run_00694",-0.542917014738605
"run_00695",0.571945970653896
"run_00696",-0.0168877728637997
"run_00697",0.396137346997072
"run_00698",0.298221252808499
"run_00699",0.306790640991059
"run_00700",-0.619863102787167
"run_00701",0.311969265280325
"run_00702",0.211839115196354
"run_00703",0.390421431999168
"run_00704",-1.50065779808245
"run_00705",-0.244024770682743
"run_00706",-0.380242913800792
"run_00707",-0.181545422626223
"run_00708",-0.266587527822415
"run_00709",-2.29200737486728
"run_00710",-1.19006973078731
"run_00711",0.340214199234641
"run_00712",-0.281850945076511
"run_00713",-0.43885528662431
"run_00714",-0.296860026422028
"run_00715",-0.999499581521599
"run_00716",0.213711681995253
"run_00717",-0.188553988101969
"run_00718",-0.048269214192783
"run_00719",-0.833841460382253
"run_00720",-0.978514602167203
"run_00721",-0.140290659461279
"run_00722",0.128217276556973
"run_00723",-0.267471795677795
"run_00724",-0.187977209154961
"run_00725",-0.684452742947165
"run_00726",-1.31330472801671
"run_00727",0.42015304911974
"run_00728",0.362292045132695
"run_00729",0.33175690736125
"run_00730",-0.149038228818487
"run_00731",0.363919362750762
"run_00732",-1.64367764113624
"run_00733",0.0784107509387788
"run_00734",0.0645228668693097
"run_00735",-0.00293210559232526
"run_00736",0.286812789251837
"run_00737",0.130893319178485
"run_00738",-0.672413528938925
"run_00739",-0.151846866414624
"run_00740",0.422384027125583
"run_00741",0.45431468579085
"run_00742",0.399821776669958
"run_00743",0.423851453460496
"run_00744",0.428673243627435
"run_00745",0.405553954007823
"run_00746",-0.0260330273593703
"run_00747",-0.928128757917528
"run_00748",-0.535847060427394
"run_00749",0.186518824371744
"run_00750",-0.980354787042053
"run_00751",-0.104084451283019
"run_00752",0.385625459051651
"run_00753",-0.0815218835251275
"run_00754",-0.18760393136212
"run_00755",0.466852262530557
"run_00756",-0.258348893058401
"run_00757",0.153557877739657
"run_00758",0.527566438066323
"run_00759",0.433769180588187
"run_00760",0.525741466132103
"run_00761",0.0316308022232988
"run_00762",0.423512361734886
"run_00763",0.376182665817223
"run_00764",0.532491552798926
"run_00765",0.45489723394395
"run_00766",0.158781851650842
"run_00767",-0.206908861492283
"run_00768",0.436023593708657
"run_00769",0.50978982665262
"run_00770",0.0494741310766396
"run_00771",0.1800311884378
"run_00772",0.389128732450007
"run_00773",-0.89985952630086
"run_00774",-0.824378847553997
"run_00775",0.168374364547687
"run_00776",0.25144970658565
"run_00777",-0.55179706305446
"run_00778",-0.715515242943958
"run_00779",0.2526936059968
"run_00780",-0.0847288950230498
"run_00781",-0.825493251609548
"run_00782",0.303462409566123
"run_00783",-0.00522838355367528
"run_00784",0.159656895658187
"run_00785",-0.822856783311814
"run_00786",-0.306917935865177
"run_00787",-0.157278718497711
"run_00788",-0.110774410461412
"run_00789",-0.479996210592921
"run_00790",0.412576627904677
"run_00791",0.0929734646212642
"run_00792",-0.893252528581239
"run_00793",0.478805998556129
"run_00794",-0.487754543789353
"run_00795",0.0562721150090336
"run_00796",0.474519210761777
"run_00797",-0.864787547566537
"run_00798",-0.60708173860702
"run_00799",0.425905845253425
"run_00800",-1.46211519024896
"run_00801",-1.03566196346071
"run_00802",0.3670438349916
"run_00803",0.352445998607371
"run_00804",-0.650416303144662
"run_00805",-0.165851140857239
"run_00806",-1.00853122607551
"run_00807",0.113874705194935
"run_00808",-0.889784577854239
"run_00809",0.363389743321884
"run_00810",0.0975555769582646
"run_00811",-0.124325556653589
"run_00812",-0.908442479431981
"run_00813",0.186586005738963
"run_00814",-0.885743232621964
"run_00815",0.00615631234714487
"run_00816",0.365684785825753
"run_00817",0.282369499303784
"run_00818",0.343108871272721
"run_00819",0.0808771444195554
"run_00820",0.184369970739928
"run_00821",-0.9365122103521
"run_00822",-0.510884001953141
"run_00823",0.493468186476823
"run_00824",0.509822601714584
"run_00825",-0.930398645243829
"run_00826",0.52283358848637
"run_00827",0.304958594909994
"run_00828",0.226254379151702
"run_00829",0.421254408340172
"run_00830",-0.823728743824006
"run_00831",0.260142978605666
"run_00832",0.196303750104719
"run_00833",-0.978625626181021
"run_00834",0.378952491842959
"run_00835",-1.15455478878868
"run_00836",-0.121346872800223
"run_00837",-0.0593589654671371
"run_00838",-0.941716474369588
"run_00839",0.388390688920802
"run_00840",0.390027670219468
"run_00841",-0.399331444246409
"run_00842",0.406393542493403
"run_00843",0.361823196286036
"run_00844",-0.11407555247032
"run_00845",-0.411612242068055
"run_00846",0.180627752567098
"run_00847",-0.157956774293173
"run_00848",-0.143035404346099
"run_00849",0.311645700160292
"run_00850",0.235414159875659
"run_00851",0.260564259304405
"run_00852",-0.115465104361002
"run_00853",0.0361165362924292
"run_00854",0.366052317476847
"run_00855",-0.701841078223732
"run_00856",0.406441479459443
"run_00857",-0.311852901238891
"run_00858",0.173930466873386
"run_00859",0.281136902421494
"run_00860",0.206463380780602
"run_00861",-0.130744551909851
"run_00862",0.277008754530213
"run_00863",0.252985014687383
"run_00864",0.351725017370391
"run_00865",-0.0684802014368133
"run_00866",-0.231210273691441
"run_00867",-0.628414292165293
"run_00868",0.364290616919147
"run_00869",0.126825207058036
"run_00870",0.337040925658689
"run_00871",0.272212356611392
"run_00872",0.275947750989717
"run_00873",0.180003443361993
"run_00874",0.523238486997455
"run_00875",-1.47375690923074
"run_00876",0.155832689747659
"run_00877",0.277707051096727
"run_00878",-0.16480309650067
"run_00879",-0.556114871383858
"run_00880",-0.915967554628033
"run_00881",-0.574800139134024
"run_00882",0.319388627080396
"run_00883",0.305771961719859
"run_00884",0.111140608928829
"run_00885",-1.67477708675891
"run_00886",-0.0180307332569138
"run_00887",0.212121438670612
"run_00888",-0.0683155805126812
"run_00889",-0.521444951499495
"run_00890",0.519065405184782
"run_00891",-0.924005687754949
"run_00892",0.2767221854627
"run_00893",0.33549204950732
"run_00894",0.493584132282097
"run_00895",-0.243639557433177
"run_00896",0.409326677183585
"run_00897",0.308383217003999
"run_00898",0.350853396398321
"run_00899",0.242571091973447
"run_00900",0.236526085343643
"run_00901",-0.655495834214895
"run_00902",0.118147044308347
"run_00903",-0.00274965173522324
"run_00904",0.510359676112259
"run_00905",0.15209254342516
"run_00906",-1.0481297398765
"run_00907",0.291082900518343
"run_00908",0.479774521678713
"run_00909",-0.168539620534409
"run_00910",-0.0593311018373033
"run_00911",0.0213221921757287
"run_00912",0.119816378140148
"run_00913",0.222978310657051
"run_00914",-0.825370425082394
"run_00915",0.099309780174158
"run_00916",0.0946840203246752
"run_00917",0.155983494285521
"run_00918",-0.0858827211427158
"run_00919",-1.45433669851824
"run_00920",-0.87648479328837
"run_00921",-1.60875492013575
"run_00922",0.306494335492437
"run_00923",0.265301791592967
"run_00924",-0.759145191432104
"run_00925",-0.927209992676826
"run_00926",-0.168368410657648
"run_00927",0.334436797751722
"run_00928",0.359374639128772
"run_00929",0.186150224547274
"run_00930",0.0994098210725072
"run_00931",0.0768018005962
"run_00932",-1.71006648823459
"run_00933",-0.59872919072459
"run_00934",0.437894806500739
"run_00935",0.0580069544132793
"run_00936",0.451553076812712
"run_00937",-0.308809430285464
"run_00938",0.19956900266579
"run_00939",0.348191604159582
"run_00940",-0.188075219949682
"run_00941",0.433199717990048
"run_00942",0.302467914942787
"run_00943",-0.786080886812141
"run_00944",0.0266048275894375
"run_00945",-0.0697991924561823
"run_00946",-1.3417761382419
"run_00947",0.0166030991129804
"run_00948",0.483693315224065
"run_00949",-1.37933032800791
"run_00950",0.35248648519897
"run_00951",-0.5461750111305
"run_00952",-0.177388019688086
"run_00953",-0.148462366137501
"run_00954",-0.228740525467658
"run_00955",0.355228894114861
"run_00956",0.212500754385616
"run_00957",-0.38456351649569
"run_00958",0.123926809997127
"run_00959",-0.594632940893641
