"","x"
"run_00001",0.450549713236369
"run_00002",0.194660572600051
"run_00003",0.0103444452242534
"run_00004",-0.289075516796616
"run_00005",-1.78585930441046
"run_00006",-0.242321375257367
"run_00007",0.126548086312748
"run_00008",0.07646163448307
"run_00009",0.141881565902708
"run_00010",0.0314402477457371
"run_00011",0.173215630150364
"run_00012",0.52260051298673
"run_00013",0.481659416084815
"run_00014",-0.245887243918583
"run_00015",0.230705794687407
"run_00016",0.313073251218883
"run_00017",-1.45433669851824
"run_00018",-0.637272955112393
"run_00019",-2.15519394345149
"run_00020",0.188359630622548
"run_00021",0.170973395635704
"run_00022",0.010416934406801
"run_00023",-0.217697712821904
"run_00024",-0.455176569364485
"run_00025",0.0981812682950306
"run_00026",-0.126625997139449
"run_00027",-0.0368441964111708
"run_00028",0.49059866248489
"run_00029",-1.03919106158362
"run_00030",-0.282139653067389
"run_00031",0.250552005213509
"run_00032",-0.21537391119598
"run_00033",-0.842571834891377
"run_00034",0.259854149074957
"run_00035",-0.00501520301142988
"run_00036",-0.161282856292116
"run_00037",0.321549858250347
"run_00038",0.21793456218829
"run_00039",0.294458427710992
"run_00040",0.231162200963899
"run_00041",-0.0784725301425917
"run_00042",-2.01853132838125
"run_00043",0.281588054349932
"run_00044",-0.182681451900288
"run_00045",-1.37883998578205
"run_00046",-0.223878737327374
"run_00047",-0.0380682740939493
"run_00048",0.444691408354617
"run_00049",0.428867462625243
"run_00050",-1.00024092650314
"run_00051",-1.62644067365089
"run_00052",0.191224669967902
"run_00053",0.260990381889637
"run_00054",0.432521052410267
"run_00055",-0.0484520030543893
"run_00056",0.137425954479707
"run_00057",-0.799770428487719
"run_00058",-0.0481467515338709
"run_00059",0.126566620403228
"run_00060",-1.24600177032668
"run_00061",0.214182628380787
"run_00062",-0.514845627984597
"run_00063",0.311321156421982
"run_00064",-1.23998431227846
"run_00065",0.394626378414002
"run_00066",-0.131768607065022
"run_00067",-0.384599951005721
"run_00068",0.17304589915194
"run_00069",-0.139528807255115
"run_00070",0.401474441130579
"run_00071",-0.226329068898945
"run_00072",0.234391528424843
"run_00073",-0.81795415560547
"run_00074",-0.04296337488173
"run_00075",0.159076921204482
"run_00076",0.331641371523611
"run_00077",-0.199839185899932
"run_00078",0.169486787360696
"run_00079",0.393777329665385
"run_00080",0.278438667940748
"run_00081",-0.511605684365664
"run_00082",0.1237364293083
"run_00083",0.35403344157211
"run_00084",-0.81462039938941
"run_00085",0.355991586856691
"run_00086",0.0835249571976405
"run_00087",0.355182794074503
"run_00088",0.281758470020913
"run_00089",-0.25186633517184
"run_00090",0.294089044819293
"run_00091",-0.99133356710078
"run_00092",-0.0887637293429111
"run_00093",0.0543158778849014
"run_00094",-1.50396903652065
"run_00095",0.15571348717244
"run_00096",-0.820902406790749
"run_00097",0.249130921149915
"run_00098",-0.0883840199503083
"run_00099",-0.267113707837962
"run_00100",0.387747684607518
"run_00101",-0.802492821129192
"run_00102",0.226147754229685
"run_00103",0.0634372449176013
"run_00104",0.442222185057988
"run_00105",0.386844590038595
"run_00106",0.415989668924962
"run_00107",0.429721523590977
"run_00108",0.200153848208417
"run_00109",-0.683365500725883
"run_00110",-2.04073608559464
"run_00111",0.330008375918448
"run_00112",-0.206405196579544
"run_00113",0.119621113044593
"run_00114",-0.893631589392329
"run_00115",0.445576325303447
"run_00116",0.220050321552338
"run_00117",0.247320741201264
"run_00118",0.364561058971758
"run_00119",0.122959168838832
"run_00120",-0.0769137089887064
"run_00121",-0.555787388922131
"run_00122",-0.678885947157525
"run_00123",0.312587264879165
"run_00124",-0.669704355283552
"run_00125",0.0171286574577817
"run_00126",-0.383982328434404
"run_00127",0.170103656368897
"run_00128",-0.231012259641776
"run_00129",0.276481518384247
"run_00130",0.0150497613020508
"run_00131",0.0575284311892994
"run_00132",0.436120360631012
"run_00133",0.38781527948797
"run_00134",-0.345032550871164
"run_00135",0.347810201638123
"run_00136",-0.430790038047214
"run_00137",0.479601443463785
"run_00138",-0.212987853268592
"run_00139",0.0789830279785847
"run_00140",0.3495679160428
"run_00141",0.28482543397452
"run_00142",-0.017066881828238
"run_00143",0.519813162042963
"run_00144",-0.162728774939886
"run_00145",0.302383186511261
"run_00146",0.306377033973259
"run_00147",0.225702350129542
"run_00148",-0.38034837413686
"run_00149",0.241889204484387
"run_00150",-0.662519927432448
"run_00151",0.285929784118062
"run_00152",0.397895198575429
"run_00153",0.32401218323369
"run_00154",0.460761743447247
"run_00155",0.424506495346308
"run_00156",0.17420784320349
"run_00157",0.153387767095317
"run_00158",-0.923999809966732
"run_00159",0.016674814373474
"run_00160",-0.707414439505839
"run_00161",-1.00661237055943
"run_00162",0.174804936169546
"run_00163",0.356641025684275
"run_00164",0.0811884356946369
"run_00165",-0.117985470282913
"run_00166",-0.145560956978356
"run_00167",0.261006880010837
